,index,country,province,region_1,year,lat,lon,location
398,929,US,California,Amador County,2013,38.628683,-92.5659635,1
399,932,France,Bordeaux,Blaye Côtes de Bordeaux,2014,44.841225,-0.5800364,1
400,934,France,Bordeaux,Bordeaux,2014,44.841225,-0.5800364,1
401,937,US,Oregon,Dundee Hills,2015,45.4206749,-122.670649,1
402,939,US,California,Livermore Valley,2013,38.628683,-92.5659635,1
403,941,Spain,Levante,Jumilla,2014,37.89502725,-4.760875040624836,1
404,944,US,Oregon,Rogue Valley,2015,45.4206749,-122.670649,1
405,947,Portugal,Douro,,2014,39.8862651,-8.2687312,1
406,950,US,California,Los Carneros,2014,38.628683,-92.5659635,1
407,951,US,California,Yorkville Highlands,2013,38.628683,-92.5659635,1
408,952,Spain,Catalonia,Penedès,2015,41.9748222,3.2089753,1
409,954,US,California,Lodi,2014,38.628683,-92.5659635,1
410,957,US,California,Russian River Valley,2015,38.628683,-92.5659635,1
411,968,Italy,Veneto,Bardolino Classico,2006,45.3045125,11.446266,1
412,972,US,California,Clarksburg,2008,38.628683,-92.5659635,1
413,973,US,California,Alexander Valley,2006,38.628683,-92.5659635,1
414,974,US,Washington,Walla Walla Valley (WA),2006,38.8950368,-77.0365427,1
415,976,US,California,California,2008,38.628683,-92.5659635,1
416,977,US,California,Suisun Valley,2007,38.628683,-92.5659635,1
417,980,Italy,Veneto,Amarone della Valpolicella Classico,2003,45.3045125,11.446266,1
418,981,France,Bordeaux,Bordeaux Blanc,2007,44.841225,-0.5800364,1
419,982,Italy,Veneto,Piave,2005,45.3045125,11.446266,1
420,983,US,California,Anderson Valley,2008,38.628683,-92.5659635,1
421,984,Romania,Dealu Mare,,2005,46.7202291,23.1579285,1
422,987,Australia,South Australia,Barossa Valley,2007,-34.7411213,138.6564373,0
423,988,US,Oregon,Oregon,2007,45.4206749,-122.670649,1
424,995,Italy,Sicily & Sardinia,Sicilia,2006,40.0473963,8.2869829,1
425,997,Australia,South Australia,Barossa,2006,-34.7411213,138.6564373,0
426,998,US,Oregon,Dundee Hills,2007,45.4206749,-122.670649,1
427,1000,US,Oregon,Rogue Valley,2006,45.4206749,-122.670649,1
428,1001,Italy,Sicily & Sardinia,Etna,2005,40.0473963,8.2869829,1
429,1006,US,Oregon,Eola-Amity Hills,2006,45.4206749,-122.670649,1
430,1008,Australia,South Australia,Coonawarra,2005,-34.7411213,138.6564373,0
431,1010,US,Oregon,Dundee Hills,2005,45.4206749,-122.670649,1
432,1015,US,California,Temecula Valley,2010,38.628683,-92.5659635,1
433,1017,Italy,Sicily & Sardinia,Sicilia,2013,40.0473963,8.2869829,1
434,1023,Israel,Galilee,,2013,32.6032121,35.4447957,1
435,1025,US,California,Happy Canyon of Santa Barbara,2012,38.628683,-92.5659635,1
436,1027,US,Oregon,Rogue Valley,2012,45.4206749,-122.670649,1
437,1032,New Zealand,Marlborough,,2013,-36.7846223,174.723989,0
438,1035,Italy,Sicily & Sardinia,Terre Siciliane,2012,40.0473963,8.2869829,1
439,1036,Italy,Sicily & Sardinia,Etna,2010,40.0473963,8.2869829,1
440,1037,US,Oregon,Walla Walla Valley (OR),2012,45.4206749,-122.670649,1
441,1039,Spain,Galicia,Rías Baixas,2013,42.8804219,-8.5458608,1
442,1043,Austria,Niederösterreich,,2007,48.61913255,15.129198013546404,1
443,1047,US,California,Napa Valley,2004,38.628683,-92.5659635,1
444,1051,Spain,Galicia,Rías Baixas,2007,42.8804219,-8.5458608,1
445,1058,US,California,Central Coast,2004,38.628683,-92.5659635,1
446,1063,South Africa,Darling,,2005,-33.376426,18.379189,0
447,1064,Italy,Sicily & Sardinia,Sicilia,2004,40.0473963,8.2869829,1
448,1066,US,California,Amador County,2012,38.628683,-92.5659635,1
449,1075,US,California,Carneros,2015,38.628683,-92.5659635,1
450,1080,US,Oregon,Ribbon Ridge,2016,45.4206749,-122.670649,1
451,1081,US,Oregon,Dundee Hills,2016,45.4206749,-122.670649,1
452,1082,US,Oregon,Walla Walla Valley (OR),2014,45.4206749,-122.670649,1
453,1083,US,California,Diamond Mountain District,2013,38.628683,-92.5659635,1
454,1085,US,California,Rutherford,2014,38.628683,-92.5659635,1
455,1092,US,Oregon,Chehalem Mountains,2014,45.4206749,-122.670649,1
456,1094,US,Oregon,Eola-Amity Hills,2014,45.4206749,-122.670649,1
457,1101,Austria,Niederösterreich,,2013,48.61913255,15.129198013546404,1
458,1103,US,Washington,Yakima Valley,2013,38.8950368,-77.0365427,1
459,1106,US,Washington,Yakima Valley,2010,38.8950368,-77.0365427,1
460,1107,US,California,Yolo County,2011,38.628683,-92.5659635,1
461,1108,US,California,Central Coast,2010,38.628683,-92.5659635,1
462,1111,Spain,Catalonia,Cava,2010,41.9748222,3.2089753,1
463,1122,US,New York,Seneca Lake,2014,40.7127281,-74.0060152,1
464,1123,US,Washington,Naches Heights,2014,38.8950368,-77.0365427,1
465,1125,US,California,Sonoma Mountain,2013,38.628683,-92.5659635,1
466,1135,Chile,Chile,,2015,-33.4377756,-70.6504502,0
467,1137,Italy,Sicily & Sardinia,Terre Siciliane,2014,40.0473963,8.2869829,1
468,1140,US,New York,Hudson River Region,2013,40.7127281,-74.0060152,1
469,1142,US,California,Lodi,2012,38.628683,-92.5659635,1
470,1143,US,California,Mendocino,2011,38.628683,-92.5659635,1
471,1152,US,Washington,Columbia Valley (WA),2004,38.8950368,-77.0365427,1
472,1154,Australia,South Australia,Clare Valley,2004,-34.7411213,138.6564373,0
473,1155,Greece,Corinth,,2006,37.9385413,22.9273768,1
474,1156,Austria,Kremstal,,2007,47.9263917,14.0780469,1
475,1158,Austria,Burgenland,,2006,47.1863428,16.164464,1
476,1165,US,California,Napa-Sonoma,2005,38.628683,-92.5659635,1
477,1166,US,California,Sonoma Valley,2004,38.628683,-92.5659635,1
478,1168,US,Washington,Columbia Valley (WA),2005,38.8950368,-77.0365427,1
479,1169,Italy,Veneto,Prosecco del Veneto,2007,45.3045125,11.446266,1
480,1171,Germany,Rheinhessen,,2006,49.9045181,8.2711082,1
481,1172,US,California,Sonoma Coast,2006,38.628683,-92.5659635,1
482,1173,US,California,Russian River Valley,2005,38.628683,-92.5659635,1
483,1177,Portugal,Douro,,2015,39.8862651,-8.2687312,1
484,1180,US,California,Anderson Valley,2014,38.628683,-92.5659635,1
485,1182,Australia,South Australia,South Australia,2014,-34.7411213,138.6564373,0
486,1198,Australia,Victoria,Goulburn Valley,2015,-21.2309116,148.9741517,0
487,1200,Germany,Pfalz,,2015,53.8156324,13.3702287,1
488,1208,Portugal,Douro,,2016,39.8862651,-8.2687312,1
489,1210,US,California,Alexander Valley,2014,38.628683,-92.5659635,1
490,1211,US,California,Yountville,2014,38.628683,-92.5659635,1
491,1212,US,California,Santa Maria Valley,2015,38.628683,-92.5659635,1
492,1213,US,California,Sta. Rita Hills,2013,38.628683,-92.5659635,1
493,1214,US,California,Bennett Valley,2016,38.628683,-92.5659635,1
494,1216,US,California,Paso Robles Willow Creek District,2013,38.628683,-92.5659635,1
495,1221,US,California,Sta. Rita Hills,2015,38.628683,-92.5659635,1
496,1224,Portugal,Alentejo,,2014,38.0551003,-7.8605799,1
497,1225,US,California,Suisun Valley,2014,38.628683,-92.5659635,1
498,1231,US,California,Monterey,2014,38.628683,-92.5659635,1
499,1235,US,California,Central Coast,2014,38.628683,-92.5659635,1
500,1238,France,Bordeaux,Bordeaux,2006,44.841225,-0.5800364,1
501,1241,US,Washington,Columbia Valley (WA),2007,38.8950368,-77.0365427,1
502,1242,South Africa,Robertson,,2008,-33.802222,19.883611,0
503,1243,Germany,Pfalz,,2007,53.8156324,13.3702287,1
504,1245,South Africa,Stellenbosch,,2006,-33.934444,18.869167,0
505,1246,US,California,Rutherford,2005,38.628683,-92.5659635,1
506,1253,US,Washington,Washington,2006,38.8950368,-77.0365427,1
507,1262,US,California,Contra Costa County,2010,38.628683,-92.5659635,1
508,1263,US,New York,Cayuga Lake,2010,40.7127281,-74.0060152,1
509,1265,Israel,Dan,,2010,33.2400913,35.6530878,1
510,1266,US,Michigan,Michigan,2010,41.7075394,-86.8950297,1
511,1269,Spain,Galicia,Rías Baixas,2010,42.8804219,-8.5458608,1
512,1271,US,California,Lodi,2009,38.628683,-92.5659635,1
513,1273,US,California,Russian River Valley,2010,38.628683,-92.5659635,1
514,1276,US,California,Sonoma Valley,2007,38.628683,-92.5659635,1
515,1277,US,California,Sonoma Valley,2010,38.628683,-92.5659635,1
516,1282,US,New York,New York,2010,40.7127281,-74.0060152,1
517,1285,New Zealand,Marlborough,,2009,-36.7846223,174.723989,0
518,1289,Germany,Rheinhessen,,2012,49.9045181,8.2711082,1
519,1293,US,California,Stags Leap District,2012,38.628683,-92.5659635,1
520,1294,Spain,Catalonia,Priorat,2013,41.9748222,3.2089753,1
521,1298,US,California,Fair Play,2011,38.628683,-92.5659635,1
522,1303,Germany,Rheingau,,2013,50.0442658,8.1915377,1
523,1306,Spain,Catalonia,Penedès,2007,41.9748222,3.2089753,1
524,1321,Spain,Catalonia,Penedès,2013,41.9748222,3.2089753,1
525,1323,Spain,Catalonia,Cava,2013,41.9748222,3.2089753,1
526,1328,US,California,Sta. Rita Hills,2014,38.628683,-92.5659635,1
527,1338,France,Provence,Côtes de Provence,2016,46.0974492,4.5808081,1
528,1339,France,Provence,Coteaux Varois en Provence,2016,46.0974492,4.5808081,1
529,1341,Austria,Wachau,,2016,48.3275563,15.41162578949626,1
530,1342,US,California,Sonoma Valley,2014,38.628683,-92.5659635,1
531,1344,Italy,Sicily & Sardinia,Sicilia,2016,40.0473963,8.2869829,1
532,1348,US,Washington,Washington,2010,38.8950368,-77.0365427,1
533,1353,France,Bordeaux,Bordeaux Rosé,2011,44.841225,-0.5800364,1
534,1354,US,California,California,2011,38.628683,-92.5659635,1
535,1355,US,Washington,Columbia Valley (WA),2010,38.8950368,-77.0365427,1
536,1356,France,Bordeaux,Saint-Émilion,2009,44.841225,-0.5800364,1
537,1365,France,Provence,Côtes de Provence,2007,46.0974492,4.5808081,1
538,1367,France,Provence,Côtes de Provence,2006,46.0974492,4.5808081,1
539,1368,US,California,Sta. Rita Hills,2006,38.628683,-92.5659635,1
540,1371,US,Pennsylvania,Pennsylvania,2005,30.8713577,-88.0482706,1
541,1373,US,California,El Dorado,2005,38.628683,-92.5659635,1
542,1374,US,California,Sierra Foothills,2006,38.628683,-92.5659635,1
543,1375,France,Provence,Les Baux de Provence,2007,46.0974492,4.5808081,1
544,1376,US,California,Amador County,2005,38.628683,-92.5659635,1
545,1378,US,Washington,Columbia Valley (WA),2006,38.8950368,-77.0365427,1
546,1379,France,Provence,Les Baux de Provence,2003,46.0974492,4.5808081,1
547,1380,US,California,Sierra Foothills,2007,38.628683,-92.5659635,1
548,1381,US,California,Shenandoah Valley (CA),2006,38.628683,-92.5659635,1
549,1383,US,California,Lodi,2006,38.628683,-92.5659635,1
550,1386,US,Oregon,Southern Oregon,2011,45.4206749,-122.670649,1
551,1389,South Africa,Swartland,,2014,-33.29356,18.599382501779992,0
552,1390,South Africa,Swartland,,2012,-33.29356,18.599382501779992,0
553,1396,US,Michigan,Old Mission Peninsula,2012,41.7075394,-86.8950297,1
554,1400,Portugal,Dão,,2012,39.9375585,-7.8638768,1
555,1406,US,California,Dunnigan Hills,2014,38.628683,-92.5659635,1
556,1414,France,Provence,Bandol,2010,46.0974492,4.5808081,1
557,1417,US,California,Dry Creek Valley,2011,38.628683,-92.5659635,1
558,1422,Austria,Burgenland,,2011,47.1863428,16.164464,1
559,1428,US,California,Coombsville,2010,38.628683,-92.5659635,1
560,1429,US,Washington,Horse Heaven Hills,2010,38.8950368,-77.0365427,1
561,1432,France,Provence,Coteaux d'Aix-en-Provence,2010,46.0974492,4.5808081,1
562,1433,France,Provence,Bandol,2011,46.0974492,4.5808081,1
563,1438,Austria,Wachau,,2012,48.3275563,15.41162578949626,1
564,1439,US,Washington,Red Mountain,2010,38.8950368,-77.0365427,1
565,1440,US,California,Alexander Valley,2008,38.628683,-92.5659635,1
566,1454,Italy,Veneto,Amarone della Valpolicella Classico,2009,45.3045125,11.446266,1
567,1459,US,California,Happy Canyon of Santa Barbara,2014,38.628683,-92.5659635,1
568,1461,US,California,St. Helena,2015,38.628683,-92.5659635,1
569,1464,US,California,Arroyo Seco,2011,38.628683,-92.5659635,1
570,1469,US,California,St. Helena,2014,38.628683,-92.5659635,1
571,1470,US,California,Edna Valley,2015,38.628683,-92.5659635,1
572,1477,Chile,Rio Claro,,2005,-35.294471,-71.2577016595334,0
573,1478,Australia,South Australia,South Australia,2005,-34.7411213,138.6564373,0
574,1484,New Zealand,Marlborough,,2007,-36.7846223,174.723989,0
575,1486,Hungary,Villány,,2000,45.8697644,18.4555208,1
576,1487,US,California,Carneros,2006,38.628683,-92.5659635,1
577,1490,New Zealand,Marlborough,,2006,-36.7846223,174.723989,0
578,1494,US,California,Paso Robles,2005,38.628683,-92.5659635,1
579,1495,US,California,Mount Veeder,2004,38.628683,-92.5659635,1
580,1501,US,California,Santa Lucia Highlands,2010,38.628683,-92.5659635,1
581,1504,US,Oregon,Eola-Amity Hills,2010,45.4206749,-122.670649,1
582,1510,US,California,Santa Ynez Valley,2007,38.628683,-92.5659635,1
583,1512,France,Beaujolais,Chénas,2011,46.1186123,4.6156707,1
584,1514,US,Oregon,Chehalem Mountains,2010,45.4206749,-122.670649,1
585,1525,US,California,Livermore Valley,2009,38.628683,-92.5659635,1
586,1527,Portugal,Alentejano,,2016,38.6976558,-9.35351,1
587,1529,US,California,California,2015,38.628683,-92.5659635,1
588,1537,France,Bordeaux,Bordeaux Rosé,2016,44.841225,-0.5800364,1
589,1539,US,California,Sonoma County,2015,38.628683,-92.5659635,1
590,1540,Spain,Catalonia,Montsant,2015,41.9748222,3.2089753,1
591,1541,Portugal,Lisboa,,2016,38.7077507,-9.1365919,1
592,1543,Romania,Jidvei,,2015,46.2224475,24.1106119,1
593,1550,Italy,Veneto,Bardolino Chiaretto,2016,45.3045125,11.446266,1
594,1552,Portugal,Alentejo,,2016,38.0551003,-7.8605799,1
595,1557,US,California,Sonoma Coast,2009,38.628683,-92.5659635,1
596,1567,US,California,Russian River Valley,2009,38.628683,-92.5659635,1
597,1574,US,California,Oakville,2008,38.628683,-92.5659635,1
598,1583,US,Washington,Red Mountain,2008,38.8950368,-77.0365427,1
599,1584,US,California,Sonoma Valley,2009,38.628683,-92.5659635,1
600,1587,US,California,Oakville,2013,38.628683,-92.5659635,1
601,1589,France,Bordeaux,Haut-Médoc,2012,44.841225,-0.5800364,1
602,1593,France,Bordeaux,Pessac-Léognan,2014,44.841225,-0.5800364,1
603,1597,France,Bordeaux,Médoc,2013,44.841225,-0.5800364,1
604,1602,US,Washington,Columbia Gorge (WA),2014,38.8950368,-77.0365427,1
605,1609,Italy,Sicily & Sardinia,Delia Nivolelli,2012,40.0473963,8.2869829,1
606,1617,Portugal,Tejo,,2016,39.4092271,-8.205826724185737,1
607,1625,US,Virginia,Virginia,2015,47.52326,-92.536571,1
608,1631,US,Virginia,Middleburg,2015,47.52326,-92.536571,1
609,1641,US,California,North Coast,2014,38.628683,-92.5659635,1
610,1645,Spain,Catalonia,Montsant,2014,41.9748222,3.2089753,1
611,1647,US,California,Sonoma County,2013,38.628683,-92.5659635,1
612,1660,US,Oregon,Rogue Valley,2013,45.4206749,-122.670649,1
613,1671,US,Oregon,Southern Oregon,2012,45.4206749,-122.670649,1
614,1672,US,Oregon,Applegate Valley,2007,45.4206749,-122.670649,1
615,1677,US,California,Santa Maria Valley,2008,38.628683,-92.5659635,1
616,1679,US,California,Livermore Valley,2008,38.628683,-92.5659635,1
617,1686,US,Oregon,Umpqua Valley,2010,45.4206749,-122.670649,1
618,1689,US,California,Edna Valley,2009,38.628683,-92.5659635,1
619,1690,US,California,Santa Maria Valley,2010,38.628683,-92.5659635,1
620,1692,US,California,Santa Barbara County,2009,38.628683,-92.5659635,1
621,1693,Austria,Niederösterreich,,2008,48.61913255,15.129198013546404,1
622,1694,US,California,California,2009,38.628683,-92.5659635,1
623,1697,Israel,Galilee,,2006,32.6032121,35.4447957,1
624,1700,Portugal,Bairrada,,2006,39.8672777,-8.4619293,1
625,1702,US,California,Sonoma County,2006,38.628683,-92.5659635,1
626,1710,US,California,San Benito County,2006,38.628683,-92.5659635,1
627,1712,Australia,South Australia,McLaren Vale,2005,-34.7411213,138.6564373,0
628,1714,Portugal,Douro,,2004,39.8862651,-8.2687312,1
629,1715,Israel,Galilee,,2004,32.6032121,35.4447957,1
630,1718,Spain,Catalonia,Catalunya,2006,41.9748222,3.2089753,1
631,1722,Spain,Galicia,Ribeiro,2006,42.8804219,-8.5458608,1
632,1725,US,New York,New York,2005,40.7127281,-74.0060152,1
633,1728,US,California,San Luis Obispo County,2012,38.628683,-92.5659635,1
634,1730,US,Washington,Washington,2012,38.8950368,-77.0365427,1
635,1737,US,California,Monterey County,2013,38.628683,-92.5659635,1
636,1739,US,California,Arroyo Seco,2009,38.628683,-92.5659635,1
637,1741,US,Washington,Columbia Gorge (WA),2010,38.8950368,-77.0365427,1
638,1750,France,Bordeaux,Bordeaux,2013,44.841225,-0.5800364,1
639,1751,Spain,Levante,Alicante,2014,37.89502725,-4.760875040624836,1
640,1752,US,Washington,Washington,2014,38.8950368,-77.0365427,1
641,1756,US,Washington,Ancient Lakes,2013,38.8950368,-77.0365427,1
642,1761,US,New York,Cayuga Lake,2014,40.7127281,-74.0060152,1
643,1763,US,New York,Seneca Lake,2013,40.7127281,-74.0060152,1
644,1774,US,California,Knights Valley,2010,38.628683,-92.5659635,1
645,1777,France,Bordeaux,Bordeaux Supérieur,2013,44.841225,-0.5800364,1
646,1787,US,California,Santa Lucia Highlands,2011,38.628683,-92.5659635,1
647,1795,US,California,Russian River Valley,2012,38.628683,-92.5659635,1
648,1796,US,Washington,Red Mountain,2011,38.8950368,-77.0365427,1
649,1799,France,Bordeaux,Saint-Estèphe,2011,44.841225,-0.5800364,1
650,1800,France,Bordeaux,Lalande de Pomerol,2010,44.841225,-0.5800364,1
651,1804,France,Beaujolais,Beaujolais-Villages,2014,46.1186123,4.6156707,1
652,1808,US,California,Central Coast,2013,38.628683,-92.5659635,1
653,1809,Spain,Levante,Valencia,2014,37.89502725,-4.760875040624836,1
654,1816,Spain,Catalonia,Cava,2014,41.9748222,3.2089753,1
655,1819,France,Beaujolais,Beaujolais Rosé,2014,46.1186123,4.6156707,1
656,1820,France,Beaujolais,Beaujolais,2014,46.1186123,4.6156707,1
657,1824,France,Beaujolais,Saint-Amour,2014,46.1186123,4.6156707,1
658,1827,Spain,Galicia,Ribeira Sacra,2013,42.8804219,-8.5458608,1
659,1828,Spain,Levante,Alicante,2012,37.89502725,-4.760875040624836,1
660,1831,US,California,Sonoma County,2011,38.628683,-92.5659635,1
661,1836,US,Michigan,Leelanau Peninsula,2011,41.7075394,-86.8950297,1
662,1840,US,California,Alexander Valley,2011,38.628683,-92.5659635,1
663,1849,US,California,Anderson Valley,2012,38.628683,-92.5659635,1
664,1850,US,New Jersey,Outer Coastal Plain,2013,40.0192445,-74.81923825,1
665,1853,US,Oregon,Rogue Valley,2007,45.4206749,-122.670649,1
666,1859,Italy,Sicily & Sardinia,Cerasuolo di Vittoria,2012,40.0473963,8.2869829,1
667,1867,US,California,Calaveras County,2009,38.628683,-92.5659635,1
668,1868,US,Washington,Horse Heaven Hills,2008,38.8950368,-77.0365427,1
669,1870,Portugal,Dão,,2007,39.9375585,-7.8638768,1
670,1883,US,California,Carneros,2009,38.628683,-92.5659635,1
671,1886,Australia,South Australia,Padthaway,2008,-34.7411213,138.6564373,0
672,1890,Australia,South Australia,Langhorne Creek,2003,-34.7411213,138.6564373,0
673,1894,Australia,South Australia,Barossa Valley,2005,-34.7411213,138.6564373,0
674,1896,US,Oregon,Willamette Valley,2005,45.4206749,-122.670649,1
675,1898,Spain,Catalonia,Penedès,2003,41.9748222,3.2089753,1
676,1903,Australia,Victoria,Yarra Valley,2005,-21.2309116,148.9741517,0
677,1913,US,Washington,Yakima Valley,2011,38.8950368,-77.0365427,1
678,1914,US,California,Santa Barbara,2010,38.628683,-92.5659635,1
679,1921,US,Washington,Wahluke Slope,2011,38.8950368,-77.0365427,1
680,1923,US,California,Happy Canyon of Santa Barbara,2010,38.628683,-92.5659635,1
681,1926,US,Washington,Walla Walla Valley (WA),2010,38.8950368,-77.0365427,1
682,1943,US,California,Oakville,2012,38.628683,-92.5659635,1
683,1955,Israel,Galilee,,2010,32.6032121,35.4447957,1
684,1960,Italy,Sicily & Sardinia,Vermentino di Sardegna,2011,40.0473963,8.2869829,1
